restaurant_id,text,stars
gAAAAABnUs7Rim6Yho8Lzv_WnUl72-f3LMgjCfsDbGbgnRkY22TMNjmZOtwqteBti6ScKUvBcEJ0X5gFYZ5Alr8P_95-iUNzjg==,Tooop,5
gAAAAABnUs7Rim6Yho8Lzv_WnUl72-f3LMgjCfsDbGbgnRkY22TMNjmZOtwqteBti6ScKUvBcEJ0X5gFYZ5Alr8P_95-iUNzjg==,Good food,5
gAAAAABnUs7Rim6Yho8Lzv_WnUl72-f3LMgjCfsDbGbgnRkY22TMNjmZOtwqteBti6ScKUvBcEJ0X5gFYZ5Alr8P_95-iUNzjg==,"Burger rooof bnine
Burger Polini mangeable
Frites barda w l7eba ta3ha sghira",2
gAAAAABnUs7Rim6Yho8Lzv_WnUl72-f3LMgjCfsDbGbgnRkY22TMNjmZOtwqteBti6ScKUvBcEJ0X5gFYZ5Alr8P_95-iUNzjg==,les frites khoya l3ziz خطأ,2
gAAAAABnUs7Rim6Yho8Lzv_WnUl72-f3LMgjCfsDbGbgnRkY22TMNjmZOtwqteBti6ScKUvBcEJ0X5gFYZ5Alr8P_95-iUNzjg==,Lah ybarek,5
gAAAAABnUs7Rim6Yho8Lzv_WnUl72-f3LMgjCfsDbGbgnRkY22TMNjmZOtwqteBti6ScKUvBcEJ0X5gFYZ5Alr8P_95-iUNzjg==,"A really cool place, the owner is just amazing and helpful, tasty food and large menu to choose from,especially for bikers
I really recommend it",5
gAAAAABnUs7Rim6Yho8Lzv_WnUl72-f3LMgjCfsDbGbgnRkY22TMNjmZOtwqteBti6ScKUvBcEJ0X5gFYZ5Alr8P_95-iUNzjg==,Votre burger kan vraiment délicieux vous m'avait pas déçu kaml sur tt après minuit w malikiditouch vraiment bravo,5
gAAAAABnUs7Rim6Yho8Lzv_WnUl72-f3LMgjCfsDbGbgnRkY22TMNjmZOtwqteBti6ScKUvBcEJ0X5gFYZ5Alr8P_95-iUNzjg==,"Livraison rapide via jumia
Prix raisonnables 350 da w double viande 450 da li dito ana bnin fih le vrai gouda la viande bnina machi nachef fih la sauce bien et surtt le poulet fumé madlo un très bon goût.
La prochaine fois nsiyi d'autres produits inchallah",4
gAAAAABnUs7Rim6Yho8Lzv_WnUl72-f3LMgjCfsDbGbgnRkY22TMNjmZOtwqteBti6ScKUvBcEJ0X5gFYZ5Alr8P_95-iUNzjg==,"Super bon , livraison rapide , prix hayel
A recommander",5
gAAAAABnUs7Rim6Yho8Lzv_WnUl72-f3LMgjCfsDbGbgnRkY22TMNjmZOtwqteBti6ScKUvBcEJ0X5gFYZ5Alr8P_95-iUNzjg==,J'ai commandé à 1h30 du mat c'était rapide rien à dire qualité très bonne,5
gAAAAABnUs7Rim6Yho8Lzv_WnUl72-f3LMgjCfsDbGbgnRkY22TMNjmZOtwqteBti6ScKUvBcEJ0X5gFYZ5Alr8P_95-iUNzjg==,"Goût magnifique
Livraison gratuite à kouba
Prix très raisonnable",5
gAAAAABnUs7Rim6Yho8Lzv_WnUl72-f3LMgjCfsDbGbgnRkY22TMNjmZOtwqteBti6ScKUvBcEJ0X5gFYZ5Alr8P_95-iUNzjg==,Allah ibarek bena ou souma rabi ywafe9koum,5
gAAAAABnUs7Rim6Yho8Lzv_WnUl72-f3LMgjCfsDbGbgnRkY22TMNjmZOtwqteBti6ScKUvBcEJ0X5gFYZ5Alr8P_95-iUNzjg==,Perfect,5
gAAAAABnUs7Rim6Yho8Lzv_WnUl72-f3LMgjCfsDbGbgnRkY22TMNjmZOtwqteBti6ScKUvBcEJ0X5gFYZ5Alr8P_95-iUNzjg==,Vraiment macha'allah,5
gAAAAABnUs7RwJO-l7-w7FPJRNYe7CkPv62jOJ2-AQg_vmZaEUzhtwyMWqB-Dyvt09MJHd8jKmqSL3lNLJTDERCZCSNCXoiGS3zvMeOIrl2VeoeEaPA12fw=,"Une expérience culinaire exceptionnelle !

J'ai récemment visité MFC et j'ai été impressionné par la qualité du service et des plats. Dès mon arrivée, j'ai été accueilli chaleureusement par une équipe professionnelle et attentionnée.

Le menu offre une variété de choix pour tous les goûts. J'ai particulièrement apprécié , qui était parfaitement préparé et magnifiquement présenté. Les saveurs étaient équilibrées et les ingrédients semblaient frais et de qualité.

L'ambiance du restaurant était charmante, avec une décoration élégante et une musique d'ambiance agréable. Le tout créait une atmosphère parfaite pour un dîner relaxant.

Le rapport qualité-prix est également très raisonnable compte tenu de la qualité de l'expérience. Je recommande vivement MFC et j'ai hâte d'y retourner !

Note : ⭐⭐⭐⭐⭐ (5/5)",5
gAAAAABnUs7RwJO-l7-w7FPJRNYe7CkPv62jOJ2-AQg_vmZaEUzhtwyMWqB-Dyvt09MJHd8jKmqSL3lNLJTDERCZCSNCXoiGS3zvMeOIrl2VeoeEaPA12fw=,The food is really delicious and freshly cooked,5
gAAAAABnUs7RwJO-l7-w7FPJRNYe7CkPv62jOJ2-AQg_vmZaEUzhtwyMWqB-Dyvt09MJHd8jKmqSL3lNLJTDERCZCSNCXoiGS3zvMeOIrl2VeoeEaPA12fw=,Je recommande,5
gAAAAABnUs7RwJO-l7-w7FPJRNYe7CkPv62jOJ2-AQg_vmZaEUzhtwyMWqB-Dyvt09MJHd8jKmqSL3lNLJTDERCZCSNCXoiGS3zvMeOIrl2VeoeEaPA12fw=,Top !,5
gAAAAABnUs7RwJO-l7-w7FPJRNYe7CkPv62jOJ2-AQg_vmZaEUzhtwyMWqB-Dyvt09MJHd8jKmqSL3lNLJTDERCZCSNCXoiGS3zvMeOIrl2VeoeEaPA12fw=,"This place fell off hard,i called for a takeout about a month ago around 10 pm they confirmed the order and then wouldn't pick up the phone we were left with no dinner,went in and gave it a second chance this week,the new guy is so rude and weird,last year it was top tier rn its just horrible",1
gAAAAABnUs7RwJO-l7-w7FPJRNYe7CkPv62jOJ2-AQg_vmZaEUzhtwyMWqB-Dyvt09MJHd8jKmqSL3lNLJTDERCZCSNCXoiGS3zvMeOIrl2VeoeEaPA12fw=,"L'emplacement est bien , c'est un peu etroit a l'interieur et il fait chaud
La bouf est bonne qualité et quantité
Le rapport qualité/ prix est trop bien",4
gAAAAABnUs7RwJO-l7-w7FPJRNYe7CkPv62jOJ2-AQg_vmZaEUzhtwyMWqB-Dyvt09MJHd8jKmqSL3lNLJTDERCZCSNCXoiGS3zvMeOIrl2VeoeEaPA12fw=,It kinda of shop where you stop by and buy it tasty food totally recommend but just bad atmosphere indeed you gotta take it away and eat it somewhere else,4
gAAAAABnUs7RwJO-l7-w7FPJRNYe7CkPv62jOJ2-AQg_vmZaEUzhtwyMWqB-Dyvt09MJHd8jKmqSL3lNLJTDERCZCSNCXoiGS3zvMeOIrl2VeoeEaPA12fw=,Service très très lent et personnel non souriant et non respectueux a éviter,1
gAAAAABnUs7RwJO-l7-w7FPJRNYe7CkPv62jOJ2-AQg_vmZaEUzhtwyMWqB-Dyvt09MJHd8jKmqSL3lNLJTDERCZCSNCXoiGS3zvMeOIrl2VeoeEaPA12fw=,The tastiest burgers in Constantine hands down,4
gAAAAABnUs7RwJO-l7-w7FPJRNYe7CkPv62jOJ2-AQg_vmZaEUzhtwyMWqB-Dyvt09MJHd8jKmqSL3lNLJTDERCZCSNCXoiGS3zvMeOIrl2VeoeEaPA12fw=,"Food was not bad, and came out quick, but so many flies in the restaurant.",2
gAAAAABnUs7RwJO-l7-w7FPJRNYe7CkPv62jOJ2-AQg_vmZaEUzhtwyMWqB-Dyvt09MJHd8jKmqSL3lNLJTDERCZCSNCXoiGS3zvMeOIrl2VeoeEaPA12fw=,ماكلتهم مش نورمال خلاص,5
gAAAAABnUs7RSa_7jyuu5zn5jGmgYGbZwIBZgoyWFohcLKLV3TzFGRSYgHgy6VyF139O40O4Axdsi4RFsAL-rYBs5ywtm89IE3Y9yBsG8yBtWgJvxUMDQ5E=,J ai pas aimé du tous,1
gAAAAABnUs7RSa_7jyuu5zn5jGmgYGbZwIBZgoyWFohcLKLV3TzFGRSYgHgy6VyF139O40O4Axdsi4RFsAL-rYBs5ywtm89IE3Y9yBsG8yBtWgJvxUMDQ5E=,"Tacos qares ma fih aucun gout
Et j'ai trouvé une aile Dedans !!!!!
Dégueulasse",1
gAAAAABnUs7RSa_7jyuu5zn5jGmgYGbZwIBZgoyWFohcLKLV3TzFGRSYgHgy6VyF139O40O4Axdsi4RFsAL-rYBs5ywtm89IE3Y9yBsG8yBtWgJvxUMDQ5E=,"Tacos avec salade et tomates et non pressé. Cheese avec 1l de l'huile.
Expérience désagréable.",1
gAAAAABnUs7RSa_7jyuu5zn5jGmgYGbZwIBZgoyWFohcLKLV3TzFGRSYgHgy6VyF139O40O4Axdsi4RFsAL-rYBs5ywtm89IE3Y9yBsG8yBtWgJvxUMDQ5E=,"La pizza elle est trop bonne,  tacos et le burger pas troops.
Et le service était un petit peu longue",3
gAAAAABnUs7RSa_7jyuu5zn5jGmgYGbZwIBZgoyWFohcLKLV3TzFGRSYgHgy6VyF139O40O4Axdsi4RFsAL-rYBs5ywtm89IE3Y9yBsG8yBtWgJvxUMDQ5E=,"Une catastrophe!!Tacos miniscule plein de graisse,le tacos poulet SANS POULET, tortilla infecte.Pizza au thon SANS THON,la patte afreuse et le fromage une catastrophe même pas le goût du fromage, service livraison très lent !Je déconseille fortement!",1
gAAAAABnUs7RSa_7jyuu5zn5jGmgYGbZwIBZgoyWFohcLKLV3TzFGRSYgHgy6VyF139O40O4Axdsi4RFsAL-rYBs5ywtm89IE3Y9yBsG8yBtWgJvxUMDQ5E=,ممتعة,4
gAAAAABnUs7RSa_7jyuu5zn5jGmgYGbZwIBZgoyWFohcLKLV3TzFGRSYgHgy6VyF139O40O4Axdsi4RFsAL-rYBs5ywtm89IE3Y9yBsG8yBtWgJvxUMDQ5E=,Lah yberk accueil hayla,5
gAAAAABnUs7RSa_7jyuu5zn5jGmgYGbZwIBZgoyWFohcLKLV3TzFGRSYgHgy6VyF139O40O4Axdsi4RFsAL-rYBs5ywtm89IE3Y9yBsG8yBtWgJvxUMDQ5E=,pizza bnina,5
gAAAAABnUs7RSa_7jyuu5zn5jGmgYGbZwIBZgoyWFohcLKLV3TzFGRSYgHgy6VyF139O40O4Axdsi4RFsAL-rYBs5ywtm89IE3Y9yBsG8yBtWgJvxUMDQ5E=,Lah ybarak service hayal,5
gAAAAABnUs7RSa_7jyuu5zn5jGmgYGbZwIBZgoyWFohcLKLV3TzFGRSYgHgy6VyF139O40O4Axdsi4RFsAL-rYBs5ywtm89IE3Y9yBsG8yBtWgJvxUMDQ5E=,Super,5
gAAAAABnUs7RSa_7jyuu5zn5jGmgYGbZwIBZgoyWFohcLKLV3TzFGRSYgHgy6VyF139O40O4Axdsi4RFsAL-rYBs5ywtm89IE3Y9yBsG8yBtWgJvxUMDQ5E=,Machalah  équipe top,5
gAAAAABnUs7RSa_7jyuu5zn5jGmgYGbZwIBZgoyWFohcLKLV3TzFGRSYgHgy6VyF139O40O4Axdsi4RFsAL-rYBs5ywtm89IE3Y9yBsG8yBtWgJvxUMDQ5E=,Zéro service client hachakm makla pourri haja ma tsla7 avec toutes mes respects akhtikm,1
gAAAAABnUs7RSa_7jyuu5zn5jGmgYGbZwIBZgoyWFohcLKLV3TzFGRSYgHgy6VyF139O40O4Axdsi4RFsAL-rYBs5ywtm89IE3Y9yBsG8yBtWgJvxUMDQ5E=,Lah Ybrk service top,5
gAAAAABnUs7RwJO-l7-w7FPJRNYe7CkPv62jOJ2-AQg_vmZaEUzhtwyMWqB-Dyvt09MJHd8jKmqSL3lNLJTDERCZCSNCXoiGS3zvMeOIrl2VeoeEaPA12fw=,"Boutique symps! Poulet chaud préparé sur place et acceuil chaleureux
Prix très très abordable",5
gAAAAABnUs7RwJO-l7-w7FPJRNYe7CkPv62jOJ2-AQg_vmZaEUzhtwyMWqB-Dyvt09MJHd8jKmqSL3lNLJTDERCZCSNCXoiGS3zvMeOIrl2VeoeEaPA12fw=,"I enjoyed the experiment and opted for the family pack through their delivery service. The food was exceptionally delicious.
with ratings of 9.5/10 for Chawarma, 9/10 for Salade, 9/10 for the crispy chicken Burger, and a perfect 10/10 for the restaurant service. However, the downside was the prolonged delivery time, taking over an hour (4/10). Despite this, I genuinely liked the food and highly recommend this restaurant to everyone. Best of luck, guys! ⭐️4.6",5
gAAAAABnUs7RwJO-l7-w7FPJRNYe7CkPv62jOJ2-AQg_vmZaEUzhtwyMWqB-Dyvt09MJHd8jKmqSL3lNLJTDERCZCSNCXoiGS3zvMeOIrl2VeoeEaPA12fw=,"Très bonne équipe et service, livraison rapide , menu varié et delicieux ❤️",5
gAAAAABnUs7RwJO-l7-w7FPJRNYe7CkPv62jOJ2-AQg_vmZaEUzhtwyMWqB-Dyvt09MJHd8jKmqSL3lNLJTDERCZCSNCXoiGS3zvMeOIrl2VeoeEaPA12fw=,Potatoes were fried in the same oil as chicken.,4
gAAAAABnUs7RwJO-l7-w7FPJRNYe7CkPv62jOJ2-AQg_vmZaEUzhtwyMWqB-Dyvt09MJHd8jKmqSL3lNLJTDERCZCSNCXoiGS3zvMeOIrl2VeoeEaPA12fw=,"Je recommande vivement.
L'endroit est certes étroit un peu. Mais tout est bon, rien a dire.
Je les remercie pour tout.",5
gAAAAABnUs7RwJO-l7-w7FPJRNYe7CkPv62jOJ2-AQg_vmZaEUzhtwyMWqB-Dyvt09MJHd8jKmqSL3lNLJTDERCZCSNCXoiGS3zvMeOIrl2VeoeEaPA12fw=,"Wow! Magical Fried Chicken est incroyable! J'ai adoré chaque bouchée de leur poulet frit croustillant et savoureux. Les portions sont énormes et parfaites pour partager avec mes amis. L'ambiance est super cool et j'adore l'atmosphère détendue. Les serveurs sont super sympas et ont même pris le temps de nous recommander des plats délicieux. C'est définitivement l'endroit idéal pour manger avec des amis et passer un bon moment. Si vous cherchez un endroit pour manger du poulet frit incroyable, Magical Fried Chicken est l'endroit à aller. Je le recommande vivement!",5
gAAAAABnUs7RSa_7jyuu5zn5jGmgYGbZwIBZgoyWFohcLKLV3TzFGRSYgHgy6VyF139O40O4Axdsi4RFsAL-rYBs5ywtm89IE3Y9yBsG8yBtWgJvxUMDQ5E=,Tellement déçu walah c nuuuuuul pizza pas bien cuit 3ejine en plus froide impossible de la manger c malheureux,1
gAAAAABnUs7RSa_7jyuu5zn5jGmgYGbZwIBZgoyWFohcLKLV3TzFGRSYgHgy6VyF139O40O4Axdsi4RFsAL-rYBs5ywtm89IE3Y9yBsG8yBtWgJvxUMDQ5E=,"Service médiocre livraison apres deux heures dune distance de 10 minutes frittes non cuite j'ai jeter à la poubelle, commandé arrivé froide ,mal emballé, je deconseile.",1
gAAAAABnUs7RSa_7jyuu5zn5jGmgYGbZwIBZgoyWFohcLKLV3TzFGRSYgHgy6VyF139O40O4Axdsi4RFsAL-rYBs5ywtm89IE3Y9yBsG8yBtWgJvxUMDQ5E=,Ne vous faites jamais livrer de chez ce resto c simplement dégueulasse des sandwichs infect aucun goût pizza brûler Taco aussi  je viens de me faire livrer je suis hors de moi pour  2000 da une livraison pareille !!?vraiment choquée. Bs7 wlh ma treb7o bihom bande d incompétents.,1
gAAAAABnUs7RSa_7jyuu5zn5jGmgYGbZwIBZgoyWFohcLKLV3TzFGRSYgHgy6VyF139O40O4Axdsi4RFsAL-rYBs5ywtm89IE3Y9yBsG8yBtWgJvxUMDQ5E=,"Service de livraison très long presque 1h pour être livré
la commande est arrivée froide sanwish mariné vide est la cerise sur le gâteau j'ai commandé un chiken burger ils m'ont envoyé un burger viande (je mange pas de la viande ) ‍♀️‍♀️‍♀️‍♀️",1
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,"Une expérience culinaire exceptionnelle ! Dès l’accueil chaleureux, on se sent comme à la maison. Les plats sont un véritable voyage de saveurs, préparés avec des ingrédients frais et de qualité. Le service est impeccable, attentionné sans être envahissant. La décoration est soignée, créant une ambiance conviviale et élégante. Mention spéciale, les crêpes, qui était tout simplement divin. Je recommande vivement ce restaurant à tous les amateurs de bonne cuisine Fast food et de moments agréables. Hâte de revenir !
Recommendations d’un chef après l’essai de plusieurs restaurants à bejaia, il est parmi les meilleurs.",5
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,"Déçu, sandwich manque des aliments, la peau du poulet dedans, Gratin très secs",1
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,Magnifique lieux avec une cuisine très bonne. Mentions spéciale pour les Makloub Chawarma excelllent. 5 étoiles bien mérité. Yahtikoum Saha,5
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,J'étais très déçu service très long après quand il te sert tu le trouve froid. il faut partir tous seul si vous partez en couple ou en groupe et si vous avez commandé la même chose entre chaque menu il faudra attendre minimum 30 mn par exemple en couple l'un mange l'autre regarde et pour les enfants pouvez avoir facilement l'intoxication,1
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,"J’aime beaucoup l’accueil , la nourriture est pas mal , juste a mon avis si le fast food s’élargit  un peu  et qu’il ai plus de clim et plus de calme ça serai parfait",5
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,"Really disappointed , I went with a group of three friends they all got served expect me and then I was told to wait but my friends were all finished, so I had to take the food  home even  then they took plus 15 min of waiting ,  and the food wasn't worth all that waiting, I strongly don't recommend att all .",1
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,"Attrape touristes…. , Tout sauf un resto.",1
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,"Pire expérience, endroit pas calme chaleur aucune fraîcheur il fait au moins 35 degrés dedans, plusieurs plats dans le menu pas dispo
Le pire la serveuse nous a demander si on avait fini qu’on sorte ?
On paie la place pour bien se poser pas comme pour manger 
La serveuse :
Fini de manger ? Sortez 
( sachant que y a plusieurs tables vide veut dire on a pas pris une place et y a des gens auk attendent )
A fuire ",1
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,Vraiment pas bon  plat du jour riz poulet roulé viande hachée horrible !!!!!!!! Pizza vraiment pas bonne je comprends pas les avis positifs,1
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,Service is tooo long compared to fast food it took him almost 40min to make a pizza and tacos.,1
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,"Je suis déçu de ma commande de 3 tacos au poulet. Le poulet n'était pas bien cuit et manquait de sel, ce qui a vraiment affecté le goût global des tacos. De plus, le prix ne correspond pas à la qualité des tacos .J'espère que le restaurant pourra améliorer la cuisson et l'assaisonnement à l'avenir. Merci",1
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,The worst food i have ever eaten,1
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,C'est un fast top avant d'être un fast food tout est magnifique ❤,5
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,Très bien mangé la pizzas la plus bonne d’Algérie le patron très sympathique très bien reçu je vous le conseille,5
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,Franchement un super endroit j’y mange souvent  depuis 2 ans et j’ai jamais été déçu ! Toujours bien accueillis ! Je recommande vraiment !!,5
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,"Vous n’avez pas honte de servir un chawarama de cette taille, c’est littéralement un croque monsieur le truc, le3naya rebi augmentez le prix au lieu de leurrer les clients comme ça, c’est honteux, il y a rien dedans daghrom et 3 frites, je ne mètrerai jamais les pieds dans votre établissement, quel arnaque",1
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,Nourriture succulentes de très bonne qualité avec un service de grande qualité avec un personnel joignable est a l'affut je recommande pour une très belle expérience,5
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,"Super snack, la nourriture est vraiment très bonne, gratin, tacos, pizza... Les crêpes également Nutella ananas un délice. Le personnel très sympas. Pas cher.",5
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,the best one,5
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,"Très déçu du gout, tacos sans aucun gout fade et sans sel malheureusement.",1
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,"Vraiment déçu d’habitude j’achète toujours ici mais cette dernière fois énorme intoxication alimentaire pour moi et toute ma famille, j’ignore ce qu’il s’est passé je sais qu’ils étaient trop occupés la nuit dernière mais ça n’excuse pas la qualité de la nourriture. Ils viennent de perdre un client fidel.",1
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,"Top, je recommande ❤️",5
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,"Magnifique services, gastronomie et accueil très professionnel",5
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,رائع,5
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,الله يبارك الطعام والخدمة روعة,5
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,wonderful service,5
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,Rien à dire,5
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,"Je ne recommande pas, dégradation continuelle de ce fast-food, attente trop longue, prix élevés, la nourriture n'a pas de saveur même de simples frites n'ont aucun gout ni sel ni épices et je suis perplexe quant à l'hygiène niveau cuisine. C'est dommage pour un fast-food qui avait si bien commencé, malheureusement c'est souvent le cas ici ça démarre bien puis relâchement total.",1
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,"Très bonne expérience
Merci",5
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,У нас остались отличные воспоминания об этом ресторане.,5
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,Excellent,5
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,The food was very good and on the main street. Has very nice seating and the service was very good.,5
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,"Franchement agréablement surpris, nous avons pris tunisien mariné, pizza , meqloub fajitas et tout était bon , étant un grand gourmand j'oublie toujours les photos avant de manger désolé.

Bref de bons prix des plats qualitatifs et quantitatifs , personnel aux petits soins, et en toute politesse et bienveillance je recommande vivement !",5
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,"Excellent rapport qualité prix. Nous avons testé les sandwichs tunisiens, les pizzas, les fajitas et les maqloubs, tout était vraiment très bon et copieux. Les serveurs sont très aimables. Petit plus : c'est ouvert et bien fréquenté jusqu'à tard dans la nuit, ce qui est très pratique après une journée chargée.",5
gAAAAABnUs7RvOV69dQOocvHFij2jYXm6vtQpY4p-uBB6XMtKunUnZxQxIDh-oGn_V929TckuudV8_ql0j4LF67xny36icuE-iMhhe12tB4YCa2JkRFYF0w=,"Excellent rapport qualité prix. Un plat à 700da copieux et savoureux. Et l’équipe est très accueillante.
Je recommande sincèrement ",5
